date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS,month,conversion_rate,cost_per_1000_impressions,revenue_per_click,profit,profit_margin,ai_priority_score,ai_recommendation
2024-06-26,Google Ads,Video,SaaS,USA,30169,1523,0.0505,1.44,2193.12,34,64.5,8282.71,3.78,2024-06,0.02232435981615233,72.69448771918194,5.438417596848325,6089.589999999999,0.7352170968197607,0.3915138888888889,Monitor / test
2024-01-25,Google Ads,Search,EdTech,Germany,122959,3553,0.0289,1.67,5933.51,133,44.61,11079.66,1.87,2024-01,0.0374331550802139,48.25600403386495,3.1183957219251335,5146.15,0.46446822375415847,0.3092361111111111,Reduce spend
2024-04-12,Meta Ads,Search,Healthcare,Australia,73083,3040,0.0416,0.6,1824.0,203,8.99,29701.35,16.28,2024-04,0.06677631578947368,24.957924551537296,9.770180921052631,27877.35,0.9385886500108581,0.8341666666666666,Scale budget
2024-05-02,Meta Ads,Display,Fintech,India,113889,4623,0.0406,1.19,5501.37,362,15.2,19216.96,3.49,2024-05,0.0783041315163314,48.30466506861945,4.15681592039801,13715.59,0.7137231903485255,0.681875,Scale budget
2024-06-23,Meta Ads,Search,Healthcare,Australia,57203,1029,0.018,0.87,895.23,11,81.38,1505.4,1.68,2024-06,0.010689990281827016,15.650053318881877,1.4629737609329447,610.1700000000001,0.4053208449581507,0.10938888888888887,Reduce spend
2024-07-12,TikTok Ads,Display,SaaS,UAE,36562,1257,0.0344,0.43,540.51,74,7.3,11838.52,21.9,2024-07,0.0588703261734288,14.783381653082435,9.41807478122514,11298.01,0.9543431104563745,0.7840277777777778,Scale budget
2024-12-01,Google Ads,Search,EdTech,USA,177256,4059,0.0229,2.19,8889.21,138,64.41,32140.46,3.62,2024-12,0.03399852180339985,50.148993546057675,7.918319783197831,23251.25,0.7234261737386459,0.31966666666666665,Reduce spend
2024-02-23,TikTok Ads,Shopping,SaaS,India,179036,11046,0.0617,0.87,9610.02,787,12.21,127296.84,13.25,2024-02,0.0712475104110085,53.676467302665394,11.524247691472025,117686.81999999999,0.9245070026875765,0.8857916666666665,Scale budget
2024-07-02,Google Ads,Display,EdTech,Germany,87481,4181,0.0478,2.88,12041.28,104,115.78,28643.42,2.38,2024-07,0.024874431954077972,137.64451709514066,6.8508538627122695,16602.14,0.5796144454817197,0.31734722222222217,Reduce spend
2024-06-22,TikTok Ads,Shopping,E-commerce,India,130645,8243,0.0631,0.95,7830.85,356,22.0,16420.6,2.1,2024-06,0.043188159650612644,59.93991350606606,1.9920659953900277,8589.749999999998,0.5231081690072226,0.513875,Monitor / test
2024-11-24,Google Ads,Search,SaaS,India,121089,3499,0.0289,0.93,3254.07,185,17.59,28042.42,8.62,2024-11,0.05287224921406116,26.873374129772316,8.014409831380394,24788.35,0.8839590163759048,0.6361388888888889,Monitor / test
2024-05-07,Google Ads,Search,EdTech,Canada,15589,285,0.0183,1.18,336.3,10,33.63,1359.76,4.04,2024-05,0.03508771929824561,21.572903970748605,4.7710877192982455,1023.46,0.7526769429899395,0.3675555555555555,Monitor / test
2024-08-11,TikTok Ads,Search,Fintech,Germany,101411,9370,0.0924,0.81,7589.7,523,14.51,26633.21,3.51,2024-08,0.05581643543223052,74.84099358057804,2.842391675560299,19043.51,0.7150287179052017,0.6636527777777779,Scale budget
2024-03-25,Google Ads,Shopping,E-commerce,UK,142045,9161,0.0645,2.39,21894.79,525,41.7,131680.16,6.01,2024-03,0.057308154131645014,154.1398148474075,14.373994105447004,109785.37,0.8337274954708438,0.6610416666666666,Scale budget
2024-07-05,Meta Ads,Shopping,Healthcare,UK,42236,1013,0.024,1.43,1448.59,29,49.95,4720.08,3.26,2024-07,0.028627838104639685,34.297518704422764,4.659506416584403,3271.49,0.6931005406688022,0.2993888888888888,Reduce spend
2024-05-23,Meta Ads,Shopping,E-commerce,Canada,75628,794,0.0105,0.5,397.0,49,8.1,3639.22,9.17,2024-05,0.061712846347607056,5.24937853704977,4.583400503778337,3242.22,0.8909106896532774,0.6423194444444443,Monitor / test
2024-12-08,TikTok Ads,Video,Fintech,Germany,116184,4089,0.0352,0.34,1390.26,263,5.29,54249.41,39.02,2024-12,0.06431890437759843,11.966019417475728,13.26715822939594,52859.15,0.9743728088471376,0.8273055555555555,Scale budget
2024-10-19,Google Ads,Video,E-commerce,USA,121465,5575,0.0459,1.64,9143.0,273,33.49,28769.59,3.15,2024-10,0.04896860986547085,75.27271230395587,5.160464573991032,19626.59,0.6821991554276582,0.5036666666666666,Monitor / test
2024-01-09,Google Ads,Video,Fintech,UK,108510,3721,0.0343,1.41,5246.61,116,45.23,23480.01,4.48,2024-01,0.031174415479709755,48.35139618468343,6.3101343724805155,18233.399999999998,0.7765499248083795,0.4207222222222222,Monitor / test
2024-03-12,Meta Ads,Shopping,Healthcare,Canada,199650,4152,0.0208,0.78,3238.56,165,19.63,10558.75,3.26,2024-03,0.039739884393063585,16.221187077385427,2.543051541425819,7320.1900000000005,0.6932818752219724,0.40083333333333326,Monitor / test
2024-07-10,Google Ads,Shopping,SaaS,USA,73734,1990,0.027,0.82,1631.8,143,11.41,16954.02,10.39,2024-07,0.07185929648241206,22.1309029755608,8.519608040201005,15322.220000000001,0.9037514406612709,0.7475694444444444,Scale budget
2024-03-10,Meta Ads,Shopping,E-commerce,Canada,149532,5069,0.0339,2.39,12114.91,397,30.52,95392.09,7.87,2024-03,0.07831919510751628,81.01884546451596,18.81871966857368,83277.18,0.8729987989570204,0.7271944444444445,Scale budget
2024-01-27,Google Ads,Search,Fintech,India,79432,4130,0.052,2.29,9457.7,311,30.41,59366.41,6.28,2024-01,0.07530266343825666,119.06662302346663,14.374433414043585,49908.71000000001,0.8406893729972893,0.7502777777777777,Scale budget
2024-10-07,TikTok Ads,Display,Fintech,Canada,192583,11285,0.0586,1.63,18394.55,562,32.73,124224.31,6.75,2024-10,0.04980062029242357,95.51492083932642,11.007914045192733,105829.76,0.8519247158627807,0.6539166666666667,Monitor / test
2024-03-09,Meta Ads,Video,SaaS,Australia,79266,2425,0.0306,0.72,1746.0,104,16.79,20287.27,11.62,2024-03,0.04288659793814433,22.027098629929604,8.365884536082474,18541.27,0.9139361777114418,0.6363888888888888,Monitor / test
2024-02-25,Google Ads,Video,Fintech,Australia,33695,1277,0.0379,2.88,3677.76,89,41.32,25041.09,6.81,2024-02,0.0696945967110415,109.14853835880695,19.60931088488645,21363.33,0.8531309938984286,0.661875,Scale budget
2024-03-19,TikTok Ads,Search,Fintech,India,92030,6267,0.0681,0.58,3634.86,136,26.73,11204.78,3.08,2024-03,0.02170097335248125,39.49646854286646,1.7879017073559917,7569.92,0.6755973789757586,0.45644444444444443,Monitor / test
2024-11-02,Google Ads,Search,Healthcare,India,26259,669,0.0255,1.41,943.29,22,42.88,2731.41,2.9,2024-11,0.03288490284005979,35.922540843139494,4.082825112107623,1788.12,0.6546508945929026,0.3231805555555556,Reduce spend
2024-04-15,Google Ads,Video,Fintech,UK,99447,5917,0.0595,1.05,6212.85,195,31.86,28481.71,4.58,2024-04,0.03295588980902484,62.4739811155691,4.8135389555518,22268.86,0.7818652742409077,0.5369027777777777,Monitor / test
2024-11-17,Meta Ads,Shopping,Healthcare,UAE,170910,3315,0.0194,0.5,1657.5,167,9.93,41334.16,24.94,2024-11,0.05037707390648567,9.698086712304722,12.468826546003017,39676.66,0.9598999955484762,0.6743888888888888,Scale budget
2024-03-04,Meta Ads,Video,Healthcare,USA,180259,2072,0.0115,1.37,2838.64,136,20.87,10032.66,3.53,2024-03,0.06563706563706563,15.747563228465708,4.842017374517375,7194.02,0.7170600817729297,0.49676388888888884,Monitor / test
2024-02-23,Meta Ads,Video,Healthcare,UAE,146964,5246,0.0357,1.99,10439.54,131,79.69,7261.59,0.7,2024-02,0.02497140678612276,71.03467515854224,1.384214639725505,-3177.9500000000007,-0.4376383133721404,0.1993888888888889,Reduce spend
2024-09-10,Meta Ads,Display,EdTech,Germany,153057,2969,0.0194,2.24,6650.56,148,44.94,28216.02,4.24,2024-09,0.0498484338160997,43.45152459541217,9.503543280565847,21565.46,0.7642984375542687,0.41791666666666666,Monitor / test
2024-12-08,Google Ads,Search,SaaS,UK,78635,2587,0.0329,2.35,6079.45,106,57.35,21303.72,3.5,2024-12,0.04097410127560881,77.31226553061614,8.234913026671821,15224.27,0.7146296515350371,0.3978333333333333,Monitor / test
2024-11-12,Meta Ads,Display,Healthcare,UAE,54031,2215,0.041,1.66,3676.9,157,23.42,22778.62,6.2,2024-11,0.0708803611738149,68.05167403897762,10.283801354401806,19101.719999999998,0.8385810905138239,0.7097916666666666,Scale budget
2024-09-17,Google Ads,Video,SaaS,Germany,162743,8723,0.0536,1.77,15439.71,106,145.66,20056.78,1.3,2024-09,0.012151782643585922,94.87173027411316,2.299298406511521,4617.07,0.2301999623070104,0.22068055555555557,Reduce spend
2024-08-04,Google Ads,Display,Healthcare,Canada,144494,8409,0.0582,3.04,25563.36,93,274.87,20233.22,0.79,2024-08,0.011059579022475919,176.9164117541213,2.406138660958497,-5330.139999999999,-0.26343508349140665,0.19462500000000002,Reduce spend
2024-11-09,Google Ads,Search,Fintech,Australia,112549,6640,0.059,3.67,24368.8,374,65.16,21696.69,0.89,2024-11,0.056325301204819274,216.5172502643293,3.2675737951807227,-2672.1100000000006,-0.12315749545207129,0.41808333333333336,Monitor / test
2024-12-23,Google Ads,Search,E-commerce,USA,148994,7509,0.0504,3.46,25981.14,588,44.19,82753.51,3.19,2024-12,0.07830603276068718,174.37708901029572,11.020576641363697,56772.369999999995,0.6860418367752619,0.6312083333333334,Monitor / test
2024-11-24,Google Ads,Display,Fintech,Canada,87373,3643,0.0417,1.05,3825.15,289,13.24,35842.03,9.37,2024-11,0.0793302223442218,43.779542879379214,9.8386027998902,32016.879999999997,0.8932775292024475,0.83375,Scale budget
2024-04-01,TikTok Ads,Shopping,E-commerce,Australia,41200,1763,0.0428,1.78,3138.14,101,31.07,27614.2,8.8,2024-04,0.05728871242200794,76.16844660194175,15.663187748156552,24476.06,0.8863577434798039,0.6789999999999999,Scale budget
2024-12-23,Google Ads,Search,Fintech,India,51986,1996,0.0384,1.53,3053.88,82,37.24,20819.66,6.82,2024-12,0.041082164328657314,58.74427730542839,10.43069138276553,17765.78,0.8533174893346,0.5481527777777778,Monitor / test
2024-10-15,Meta Ads,Search,Fintech,Germany,190392,6016,0.0316,2.29,13776.64,165,83.49,35908.75,2.61,2024-10,0.02742686170212766,72.35934282953065,5.968874667553192,22132.11,0.6163430918647962,0.28251388888888884,Reduce spend
2024-12-06,TikTok Ads,Shopping,E-commerce,Germany,137817,8654,0.0628,1.52,13154.08,392,33.56,54000.95,4.11,2024-12,0.0452969724982667,95.44598997220953,6.239998844464987,40846.869999999995,0.7564102113018382,0.5725972222222222,Monitor / test
2024-01-20,TikTok Ads,Video,Fintech,USA,153145,7197,0.047,1.02,7340.94,89,82.48,6214.05,0.85,2024-01,0.012366263720994858,47.93457181102876,0.8634222592746978,-1126.8899999999994,-0.18134549931204277,0.19193055555555555,Reduce spend
2024-03-07,Google Ads,Shopping,E-commerce,USA,20718,426,0.0206,2.65,1128.9,22,51.31,1505.14,1.33,2024-03,0.051643192488262914,54.488850275123085,3.533192488262911,376.24,0.2499701024489416,0.29513888888888884,Reduce spend
2024-01-22,TikTok Ads,Shopping,Fintech,Germany,5059,415,0.0822,0.73,302.95,4,75.74,798.87,2.64,2024-01,0.00963855421686747,59.883376161296695,1.924987951807229,495.92,0.6207768472968067,0.33056944444444447,Monitor / test
2024-02-28,TikTok Ads,Search,SaaS,USA,96045,5820,0.0606,0.31,1804.2,235,7.68,47063.54,26.09,2024-02,0.040378006872852236,18.784944557238795,8.086518900343643,45259.340000000004,0.9616645921662502,0.7910277777777778,Scale budget
2024-05-19,Google Ads,Display,E-commerce,UAE,12644,572,0.0453,2.22,1269.84,36,35.27,7362.94,5.8,2024-05,0.06293706293706294,100.43024359379943,12.872272727272726,6093.099999999999,0.8275362830608425,0.6478333333333333,Monitor / test
2024-07-16,Google Ads,Video,EdTech,Canada,91901,3326,0.0362,2.58,8581.08,261,32.88,77117.41,8.99,2024-07,0.07847263980757667,93.37308625586229,23.186232711966326,68536.33,0.888727072135851,0.7473611111111111,Scale budget
2024-03-30,Google Ads,Search,Fintech,Canada,120431,6262,0.052,2.77,17345.74,188,92.26,8830.89,0.51,2024-03,0.030022357074417118,144.030523702369,1.4102347492813796,-8514.850000000002,-0.9642119876931999,0.2668472222222222,Reduce spend
2024-01-23,Google Ads,Search,Fintech,Germany,7948,289,0.0364,2.07,598.23,6,99.7,1368.08,2.29,2024-01,0.020761245674740483,75.2679919476598,4.733840830449827,769.8499999999999,0.5627229401789369,0.2584305555555556,Reduce spend
2024-08-14,Meta Ads,Video,E-commerce,UAE,108924,2134,0.0196,0.41,874.94,85,10.29,7418.36,8.48,2024-08,0.039831302717900655,8.032573170283868,3.476269915651359,6543.42,0.8820574897955883,0.5549722222222222,Monitor / test
2024-03-30,Google Ads,Search,SaaS,Germany,66402,2695,0.0406,1.86,5012.7,199,25.19,14266.46,2.85,2024-03,0.0738404452690167,75.49019607843137,5.293677179962894,9253.759999999998,0.6486374335329156,0.6086111111111111,Monitor / test
2024-08-29,Google Ads,Display,EdTech,Canada,96676,5326,0.0551,1.67,8894.42,355,25.05,14113.5,1.59,2024-08,0.06665414945550131,92.00235839298276,2.649924896733008,5219.08,0.369793460162256,0.5650833333333334,Monitor / test
2024-04-10,Meta Ads,Search,Fintech,USA,10108,320,0.0317,0.51,163.2,8,20.4,624.2,3.82,2024-04,0.025,16.145627225959636,1.950625,461.00000000000006,0.7385453380326819,0.4170555555555555,Monitor / test
2024-03-30,Google Ads,Search,SaaS,UK,23936,1211,0.0506,2.7,3269.7,49,66.73,7236.18,2.21,2024-03,0.04046242774566474,136.60177139037432,5.975375722543353,3966.4800000000005,0.5481455685181961,0.4010694444444445,Monitor / test
2024-05-21,Meta Ads,Display,SaaS,India,157455,3810,0.0242,1.24,4724.4,244,19.36,55928.06,11.84,2024-05,0.06404199475065617,30.004763265694958,14.679280839895013,51203.659999999996,0.9155271969025923,0.6872638888888889,Scale budget
2024-03-29,Google Ads,Shopping,Fintech,Australia,165805,9832,0.0593,2.76,27136.32,509,53.31,143237.84,5.28,2024-03,0.05176973148901546,163.66406320677905,14.56853539462978,116101.51999999999,0.8105506198641365,0.597125,Monitor / test
2024-10-27,Meta Ads,Search,Fintech,USA,69385,2650,0.0382,1.7,4505.0,160,28.16,32080.73,7.12,2024-10,0.06037735849056604,64.9275780067738,12.105935849056603,27575.73,0.8595730209381146,0.6563611111111112,Monitor / test
2024-04-27,TikTok Ads,Video,Healthcare,Australia,89944,2644,0.0294,0.31,819.64,80,10.25,12715.09,15.51,2024-04,0.030257186081694403,9.112781286133595,4.809035552193646,11895.45,0.9355380103483342,0.6170555555555555,Monitor / test
2024-04-03,Meta Ads,Search,SaaS,India,62603,1396,0.0223,1.5,2094.0,17,123.18,2988.24,1.43,2024-04,0.012177650429799427,33.44887625193681,2.140573065902579,894.2399999999998,0.2992530720424062,0.1067638888888889,Reduce spend
2024-01-10,Meta Ads,Shopping,EdTech,USA,62284,1413,0.0227,1.06,1497.78,88,17.02,10561.64,7.05,2024-01,0.06227883934890304,24.04758846573759,7.474621372965322,9063.859999999999,0.8581867967474748,0.6207916666666666,Monitor / test
2024-11-09,Meta Ads,Video,EdTech,USA,172812,2972,0.0172,0.99,2942.28,178,16.53,47180.83,16.04,2024-11,0.059892328398384924,17.025900979098672,15.875111036339167,44238.55,0.937638231459684,0.67275,Scale budget
2024-01-19,Google Ads,Search,Healthcare,UAE,82764,2276,0.0275,0.91,2071.16,130,15.93,22792.2,11.0,2024-01,0.05711775043936731,25.024890048813493,10.01414762741652,20721.04,0.9091285615254342,0.673361111111111,Scale budget
2024-04-14,Meta Ads,Search,E-commerce,India,133260,2611,0.0196,2.08,5430.88,108,50.29,16755.51,3.09,2024-04,0.04136346227499042,40.75401470808945,6.417276905400229,11324.629999999997,0.6758749808272024,0.3272916666666667,Reduce spend
2024-07-08,Google Ads,Search,Fintech,Australia,188420,9364,0.0497,2.65,24814.6,324,76.59,68719.44,2.77,2024-07,0.03460059803502777,131.69833351024306,7.338684322938915,43904.840000000004,0.6388998513375546,0.39255555555555555,Monitor / test
2024-02-20,Google Ads,Shopping,Fintech,UK,89431,3300,0.0369,1.47,4851.0,56,86.62,9891.88,2.04,2024-02,0.01696969696969697,54.242935894712126,2.9975393939393937,5040.879999999999,0.5095977711011456,0.23870833333333333,Reduce spend
2024-01-04,Google Ads,Display,E-commerce,USA,52897,1883,0.0356,2.77,5215.91,108,48.3,5473.28,1.05,2024-01,0.05735528412108338,98.60502485963286,2.906680828465215,257.3699999999999,0.04702299169784844,0.3755277777777778,Monitor / test
2024-06-09,Google Ads,Shopping,SaaS,UK,83334,3341,0.0401,1.73,5779.93,256,22.58,32514.9,5.63,2024-06,0.07662376533971865,69.35860513115895,9.732086201736008,26734.97,0.8222374972704821,0.7228888888888889,Scale budget
2024-10-17,TikTok Ads,Shopping,SaaS,USA,180721,9379,0.0519,1.3,12192.7,286,42.63,52558.42,4.31,2024-10,0.03049365604008956,67.46697948771865,5.6038404947222515,40365.72,0.768016237931049,0.47818055555555555,Monitor / test
2024-12-09,TikTok Ads,Display,Healthcare,Australia,195759,7262,0.0371,0.47,3413.14,75,45.51,16681.83,4.89,2024-12,0.010327733406774993,17.435418039528194,2.297139906361884,13268.690000000002,0.7953977471296615,0.3558611111111111,Monitor / test
2024-07-10,Google Ads,Video,SaaS,USA,158514,4565,0.0288,2.14,9769.1,235,41.57,15388.32,1.58,2024-07,0.05147864184008762,61.629256721803756,3.3709353778751368,5619.219999999999,0.3651613691423105,0.3600833333333333,Monitor / test
2024-05-17,Meta Ads,Video,SaaS,USA,82948,2347,0.0283,2.31,5421.57,65,83.41,10510.94,1.94,2024-05,0.027694929697486152,65.36106958576457,4.478457605453771,5089.370000000001,0.4841974171672563,0.23519444444444443,Reduce spend
2024-02-02,Google Ads,Video,SaaS,Canada,44420,1066,0.024,3.64,3880.24,44,88.19,2655.91,0.68,2024-02,0.04127579737335835,87.35344439441691,2.491472795497186,-1224.33,-0.4609832411489847,0.2038611111111111,Reduce spend
2024-02-25,TikTok Ads,Search,Fintech,UAE,57006,2981,0.0523,1.1,3279.1,192,17.08,40566.37,12.37,2024-02,0.06440791680644078,57.52201522646739,13.608309292183831,37287.270000000004,0.9191670341714085,0.8147777777777777,Scale budget
2024-08-15,Meta Ads,Video,SaaS,USA,37588,1191,0.0317,1.96,2334.36,48,48.63,13381.03,5.73,2024-08,0.04030226700251889,62.10386293497925,11.23512174643157,11046.67,0.8255470617732715,0.47247222222222224,Monitor / test
2024-02-02,TikTok Ads,Shopping,Healthcare,Australia,196605,14922,0.0759,1.76,26262.72,757,34.69,181823.28,6.92,2024-02,0.050730465085109235,133.5811398489357,12.184913550462404,155560.56,0.8555590901231129,0.6778194444444444,Scale budget
2024-04-01,Meta Ads,Video,Fintech,Germany,59376,564,0.0095,0.64,360.96,25,14.44,4065.83,11.26,2024-04,0.044326241134751775,6.079223928860145,7.208918439716312,3704.87,0.9112210790908621,0.5705138888888889,Monitor / test
2024-05-21,Meta Ads,Video,E-commerce,India,15865,528,0.0333,1.88,992.64,39,25.45,3165.22,3.19,2024-05,0.07386363636363637,62.56791679798299,5.994734848484848,2172.58,0.6863914672597797,0.5911805555555555,Monitor / test
2024-11-26,Google Ads,Video,EdTech,UAE,80511,3622,0.045,3.32,12025.04,140,85.89,31780.44,2.64,2024-11,0.03865267807840972,149.3589695817963,8.774279403644394,19755.399999999998,0.621621349484148,0.3837361111111111,Monitor / test
2024-06-26,Google Ads,Shopping,E-commerce,UK,143944,7873,0.0547,2.11,16612.03,513,32.38,65899.82,3.97,2024-06,0.06515940556331767,115.40619963319068,8.370356916042171,49287.79000000001,0.7479199487950043,0.6392638888888889,Monitor / test
2024-07-08,Meta Ads,Search,SaaS,UK,44612,811,0.0182,2.0,1622.0,23,70.52,1008.1,0.62,2024-07,0.02836004932182491,36.35793060163184,1.2430332922318126,-613.9,-0.6089673643487749,0.13116666666666668,Reduce spend
2024-11-13,Google Ads,Display,E-commerce,Australia,17299,479,0.0277,1.94,929.26,30,30.98,3163.73,3.4,2024-11,0.06263048016701461,53.71755592808833,6.604864300626305,2234.4700000000003,0.7062770843276766,0.5021111111111111,Monitor / test
2024-10-29,TikTok Ads,Shopping,Healthcare,UAE,71514,3354,0.0469,1.31,4393.74,165,26.63,17363.87,3.95,2024-10,0.049194991055456175,61.438879100595685,5.177063208109719,12970.13,0.7469607869674214,0.5624722222222223,Monitor / test
2024-03-14,Google Ads,Video,E-commerce,India,37135,1006,0.0271,1.92,1931.52,62,31.15,17772.87,9.2,2024-03,0.061630218687872766,52.01346438669718,17.66686878727634,15841.349999999999,0.8913219980790946,0.6345,Monitor / test
