TransactionID,Amount,CustomerID,Timestamp,MerchantID,FraudIndicator,TransactionAmount,AnomalyScore,Category,Name,Age,Address,AccountBalance,LastLogin,SuspiciousFlag,MerchantName,Location,Month,DayOfWeek,Hour,ai_risk_score,ai_risk_level,ai_intervention
881,50.83,1504,2022-02-06 16:00:00,2241,0,23.56,0.4986,Other,Customer 1504,64,Address 1504,1165.43,2023-05-19,0,Merchant 2241,Location 2241,2022-02,Sunday,16,0.3029,Medium Risk,Monitor
882,84.6,1571,2022-02-06 17:00:00,2379,0,41.94,0.5007,Food,Customer 1571,24,Address 1571,9122.33,2023-07-25,0,Merchant 2379,Location 2379,2022-02,Sunday,17,0.215,Low Risk,No action
883,63.53,1406,2022-02-06 18:00:00,2050,0,12.85,0.4272,Retail,Customer 1406,56,Address 1406,6284.74,2023-02-10,0,Merchant 2050,Location 2050,2022-02,Sunday,18,0.2235,Low Risk,No action
884,66.27,1704,2022-02-06 19:00:00,2738,0,82.0,0.1912,Food,Customer 1704,23,Address 1704,1670.49,2023-12-05,0,Merchant 2738,Location 2738,2022-02,Sunday,19,0.1708,Low Risk,No action
885,23.45,1210,2022-02-06 20:00:00,2200,0,11.02,0.053,Online,Customer 1210,39,Address 1210,9316.95,2022-07-29,0,Merchant 2200,Location 2200,2022-02,Sunday,20,0.0346,Low Risk,No action
886,90.06,1821,2022-02-06 21:00:00,2831,0,71.63,0.819,Retail,Customer 1821,26,Address 1821,9713.66,2024-03-31,0,Merchant 2831,Location 2831,2022-02,Sunday,21,0.3332,Medium Risk,Monitor
887,25.53,1180,2022-02-06 22:00:00,2813,0,30.63,0.7559,Online,Customer 1180,59,Address 1180,8645.38,2022-06-29,0,Merchant 2813,Location 2813,2022-02,Sunday,22,0.321,Medium Risk,Monitor
888,74.07,1433,2022-02-06 23:00:00,2938,0,10.25,0.2772,Travel,Customer 1433,55,Address 1433,6991.29,2023-03-09,0,Merchant 2938,Location 2938,2022-02,Sunday,23,0.1495,Low Risk,No action
889,26.68,1928,2022-02-07 00:00:00,2631,0,31.96,0.0141,Retail,Customer 1928,60,Address 1928,9352.66,2024-07-16,0,Merchant 2631,Location 2631,2022-02,Monday,0,0.015,Low Risk,No action
890,87.18,1906,2022-02-07 01:00:00,2660,0,30.1,0.5086,Travel,Customer 1906,47,Address 1906,8161.51,2024-06-24,0,Merchant 2660,Location 2660,2022-02,Monday,1,0.2305,Low Risk,No action
891,88.07,1533,2022-02-07 02:00:00,2586,0,11.7,0.6492,Retail,Customer 1533,48,Address 1533,8928.44,2023-06-17,0,Merchant 2586,Location 2586,2022-02,Monday,2,0.274,Low Risk,No action
892,98.29,1691,2022-02-07 03:00:00,2845,0,13.12,0.8999,Other,Customer 1691,47,Address 1691,6089.05,2023-11-22,0,Merchant 2845,Location 2845,2022-02,Monday,3,0.4137,Medium Risk,Monitor
893,31.22,1319,2022-02-07 04:00:00,2655,0,87.6,0.0426,Travel,Customer 1319,38,Address 1319,5564.49,2022-11-15,0,Merchant 2655,Location 2655,2022-02,Monday,4,0.0734,Low Risk,No action
894,84.72,1544,2022-02-07 05:00:00,2633,0,74.27,0.229,Retail,Customer 1544,55,Address 1544,8546.33,2023-06-28,0,Merchant 2633,Location 2633,2022-02,Monday,5,0.1093,Low Risk,No action
895,53.68,1952,2022-02-07 06:00:00,2149,0,90.42,0.0408,Food,Customer 1952,50,Address 1952,2869.69,2024-08-09,0,Merchant 2149,Location 2149,2022-02,Monday,6,0.103,Low Risk,No action
896,23.03,1389,2022-02-07 07:00:00,2304,0,36.79,0.7061,Retail,Customer 1389,61,Address 1389,1815.83,2023-01-24,0,Merchant 2304,Location 2304,2022-02,Monday,7,0.3773,Medium Risk,Monitor
897,63.5,1049,2022-02-07 08:00:00,2844,0,58.27,0.9371,Online,Customer 1049,30,Address 1049,7144.3,2022-02-18,0,Merchant 2844,Location 2844,2022-02,Monday,8,0.4124,Medium Risk,Monitor
898,87.34,1755,2022-02-07 09:00:00,2104,0,47.64,0.2503,Travel,Customer 1755,42,Address 1755,2653.25,2024-01-25,0,Merchant 2104,Location 2104,2022-02,Monday,9,0.1844,Low Risk,No action
899,15.9,1538,2022-02-07 10:00:00,2296,0,54.72,0.5482,Food,Customer 1538,62,Address 1538,3447.12,2023-06-22,0,Merchant 2296,Location 2296,2022-02,Monday,10,0.299,Low Risk,No action
900,36.88,1424,2022-02-07 11:00:00,2094,0,56.47,0.0319,Retail,Customer 1424,37,Address 1424,4344.55,2023-02-28,0,Merchant 2094,Location 2094,2022-02,Monday,11,0.0832,Low Risk,No action
901,13.85,1825,2022-02-07 12:00:00,2639,0,41.83,0.7168,Travel,Customer 1825,54,Address 1825,4886.01,2024-04-04,0,Merchant 2639,Location 2639,2022-02,Monday,12,0.3488,Medium Risk,Monitor
902,11.66,1996,2022-02-07 13:00:00,2240,0,30.29,0.5242,Travel,Customer 1996,33,Address 1996,8523.49,2024-09-22,0,Merchant 2240,Location 2240,2022-02,Monday,13,0.2342,Low Risk,No action
903,21.21,1991,2022-02-07 14:00:00,2902,0,89.95,0.2584,Travel,Customer 1991,61,Address 1991,3272.31,2024-09-17,0,Merchant 2902,Location 2902,2022-02,Monday,14,0.1811,Low Risk,No action
904,45.77,1225,2022-02-07 15:00:00,2983,0,12.91,0.43,Online,Customer 1225,51,Address 1225,2351.05,2022-08-13,0,Merchant 2983,Location 2983,2022-02,Monday,15,0.2673,Low Risk,No action
905,64.1,1322,2022-02-07 16:00:00,2239,0,98.24,0.4777,Travel,Customer 1322,29,Address 1322,9411.51,2022-11-18,0,Merchant 2239,Location 2239,2022-02,Monday,16,0.2019,Low Risk,No action
906,90.39,1280,2022-02-07 17:00:00,2081,0,34.79,0.4036,Retail,Customer 1280,60,Address 1280,8295.28,2022-10-07,0,Merchant 2081,Location 2081,2022-02,Monday,17,0.187,Low Risk,No action
907,61.95,1932,2022-02-07 18:00:00,2631,0,64.33,0.6775,Online,Customer 1932,22,Address 1932,3443.91,2024-07-20,0,Merchant 2631,Location 2631,2022-02,Monday,18,0.3483,Medium Risk,Monitor
908,21.01,1992,2022-02-07 19:00:00,2850,1,21.47,0.205,Online,Customer 1992,55,Address 1992,4053.59,2024-09-18,0,Merchant 2850,Location 2850,2022-02,Monday,19,0.4541,Medium Risk,Monitor
909,73.56,1595,2022-02-07 20:00:00,2694,0,38.69,0.4496,Travel,Customer 1595,53,Address 1595,1150.3,2023-08-18,0,Merchant 2694,Location 2694,2022-02,Monday,20,0.2856,Low Risk,No action
910,32.23,1228,2022-02-07 21:00:00,2007,0,93.9,0.6611,Food,Customer 1228,59,Address 1228,9343.25,2022-08-16,1,Merchant 2007,Location 2007,2022-02,Monday,21,0.4742,Medium Risk,Monitor
911,44.89,1304,2022-02-07 22:00:00,2801,0,83.79,0.756,Retail,Customer 1304,62,Address 1304,9631.52,2022-10-31,0,Merchant 2801,Location 2801,2022-02,Monday,22,0.3084,Medium Risk,Monitor
912,38.39,1747,2022-02-07 23:00:00,2044,0,17.62,0.9919,Other,Customer 1747,44,Address 1747,1098.72,2024-01-17,0,Merchant 2044,Location 2044,2022-02,Monday,23,0.4974,Medium Risk,Monitor
913,94.59,1199,2022-02-08 00:00:00,2895,0,20.11,0.5601,Retail,Customer 1199,45,Address 1199,5098.86,2022-07-18,0,Merchant 2895,Location 2895,2022-02,Tuesday,0,0.2824,Low Risk,No action
914,96.52,1009,2022-02-08 01:00:00,2701,0,94.93,0.8567,Other,Customer 1009,32,Address 1009,5359.75,2022-01-09,0,Merchant 2701,Location 2701,2022-02,Tuesday,1,0.4009,Medium Risk,Monitor
915,81.7,1227,2022-02-08 02:00:00,2957,0,27.59,0.2709,Food,Customer 1227,35,Address 1227,6764.94,2022-08-15,0,Merchant 2957,Location 2957,2022-02,Tuesday,2,0.1491,Low Risk,No action
916,56.38,1334,2022-02-08 03:00:00,2521,0,48.32,0.4529,Other,Customer 1334,41,Address 1334,4572.65,2022-11-30,0,Merchant 2521,Location 2521,2022-02,Tuesday,3,0.2522,Low Risk,No action
917,80.91,1655,2022-02-08 04:00:00,2687,0,97.59,0.8668,Other,Customer 1655,50,Address 1655,2152.99,2023-10-17,0,Merchant 2687,Location 2687,2022-02,Tuesday,4,0.4418,Medium Risk,Monitor
918,23.12,1242,2022-02-08 05:00:00,2423,0,71.53,0.8719,Travel,Customer 1242,32,Address 1242,5765.64,2022-08-30,0,Merchant 2423,Location 2423,2022-02,Tuesday,5,0.4042,Medium Risk,Monitor
919,76.7,1136,2022-02-08 06:00:00,2301,0,48.47,0.092,Retail,Customer 1136,29,Address 1136,7321.06,2022-05-16,0,Merchant 2301,Location 2301,2022-02,Tuesday,6,0.0726,Low Risk,No action
920,67.97,1142,2022-02-08 07:00:00,2772,0,36.19,0.7573,Other,Customer 1142,57,Address 1142,3789.36,2022-05-22,0,Merchant 2772,Location 2772,2022-02,Tuesday,7,0.3784,Medium Risk,Monitor
921,45.85,1004,2022-02-08 08:00:00,2111,0,36.53,0.6522,Other,Customer 1004,30,Address 1004,3101.51,2022-01-04,0,Merchant 2111,Location 2111,2022-02,Tuesday,8,0.3434,Medium Risk,Monitor
922,53.52,1606,2022-02-08 09:00:00,2714,0,54.03,0.0539,Other,Customer 1606,60,Address 1606,4152.72,2023-08-29,0,Merchant 2714,Location 2714,2022-02,Tuesday,9,0.0962,Low Risk,No action
923,52.16,1024,2022-02-08 10:00:00,2734,0,21.37,0.9494,Other,Customer 1024,40,Address 1024,1795.33,2022-01-24,0,Merchant 2734,Location 2734,2022-02,Tuesday,10,0.473,Medium Risk,Monitor
924,12.96,1800,2022-02-08 11:00:00,2522,0,52.91,0.3106,Retail,Customer 1800,58,Address 1800,6631.37,2024-03-10,0,Merchant 2522,Location 2522,2022-02,Tuesday,11,0.1693,Low Risk,No action
925,77.59,1060,2022-02-08 12:00:00,2841,0,11.44,0.2606,Travel,Customer 1060,38,Address 1060,9121.23,2022-03-01,0,Merchant 2841,Location 2841,2022-02,Tuesday,12,0.1144,Low Risk,No action
926,97.58,1666,2022-02-08 13:00:00,2353,0,28.86,0.3632,Online,Customer 1666,36,Address 1666,9674.06,2023-10-28,0,Merchant 2353,Location 2353,2022-02,Tuesday,13,0.1532,Low Risk,No action
927,93.19,1165,2022-02-08 14:00:00,2544,1,49.88,0.6179,Online,Customer 1165,48,Address 1165,4115.72,2022-06-14,0,Merchant 2544,Location 2544,2022-02,Tuesday,14,0.618,High Risk,Immediate review
928,75.05,1132,2022-02-08 15:00:00,2517,0,19.24,0.2433,Online,Customer 1132,47,Address 1132,4552.11,2022-05-12,0,Merchant 2517,Location 2517,2022-02,Tuesday,15,0.16,Low Risk,No action
929,26.61,1751,2022-02-08 16:00:00,2960,1,17.06,0.2352,Online,Customer 1751,35,Address 1751,3532.25,2024-01-21,0,Merchant 2960,Location 2960,2022-02,Tuesday,16,0.468,Medium Risk,Monitor
930,19.53,1514,2022-02-08 17:00:00,2441,0,49.68,0.4296,Travel,Customer 1514,20,Address 1514,2045.06,2023-05-29,0,Merchant 2441,Location 2441,2022-02,Tuesday,17,0.2696,Low Risk,No action
931,63.74,1785,2022-02-08 18:00:00,2772,0,77.31,0.8348,Other,Customer 1785,26,Address 1785,1549.52,2024-02-24,0,Merchant 2772,Location 2772,2022-02,Tuesday,18,0.4343,Medium Risk,Monitor
932,84.99,1801,2022-02-08 19:00:00,2504,0,24.66,0.7804,Travel,Customer 1801,27,Address 1801,1941.73,2024-03-11,0,Merchant 2504,Location 2504,2022-02,Tuesday,19,0.4057,Medium Risk,Monitor
933,43.31,1330,2022-02-08 20:00:00,2414,0,29.4,0.7194,Other,Customer 1330,63,Address 1330,8773.96,2022-11-26,1,Merchant 2414,Location 2414,2022-02,Tuesday,20,0.5056,Medium Risk,Monitor
934,59.65,1088,2022-02-08 21:00:00,2315,0,37.07,0.6986,Food,Customer 1088,38,Address 1088,1511.71,2022-03-29,0,Merchant 2315,Location 2315,2022-02,Tuesday,21,0.3784,Medium Risk,Monitor
935,67.63,1705,2022-02-08 22:00:00,2499,0,44.22,0.5437,Retail,Customer 1705,39,Address 1705,4634.37,2023-12-06,0,Merchant 2499,Location 2499,2022-02,Tuesday,22,0.2843,Low Risk,No action
936,43.18,1658,2022-02-08 23:00:00,2383,0,59.63,0.1473,Retail,Customer 1658,44,Address 1658,6506.93,2023-10-20,0,Merchant 2383,Location 2383,2022-02,Tuesday,23,0.1042,Low Risk,No action
937,88.21,1518,2022-02-09 00:00:00,2340,0,63.05,0.2828,Travel,Customer 1518,19,Address 1518,1512.26,2023-06-02,0,Merchant 2340,Location 2340,2022-02,Wednesday,0,0.2126,Low Risk,No action
938,50.36,1131,2022-02-09 01:00:00,2486,0,56.53,0.6627,Travel,Customer 1131,41,Address 1131,6496.11,2022-05-11,0,Merchant 2486,Location 2486,2022-02,Wednesday,1,0.3113,Medium Risk,Monitor
939,88.99,1482,2022-02-09 02:00:00,2871,0,81.48,0.8367,Travel,Customer 1482,26,Address 1482,2076.81,2023-04-27,0,Merchant 2871,Location 2871,2022-02,Wednesday,2,0.4292,Medium Risk,Monitor
940,74.1,1516,2022-02-09 03:00:00,2273,0,97.64,0.9837,Online,Customer 1516,41,Address 1516,8658.74,2023-05-31,0,Merchant 2273,Location 2273,2022-02,Wednesday,3,0.4111,Medium Risk,Monitor
941,13.84,1058,2022-02-09 04:00:00,2385,0,93.38,0.0511,Travel,Customer 1058,50,Address 1058,5923.74,2022-02-27,0,Merchant 2385,Location 2385,2022-02,Wednesday,4,0.0747,Low Risk,No action
942,12.61,1350,2022-02-09 05:00:00,2436,0,54.02,0.7188,Other,Customer 1350,49,Address 1350,3431.94,2022-12-16,0,Merchant 2436,Location 2436,2022-02,Wednesday,5,0.367,Medium Risk,Monitor
943,34.06,1232,2022-02-09 06:00:00,2530,0,53.35,0.9038,Retail,Customer 1232,18,Address 1232,8793.54,2022-08-20,0,Merchant 2530,Location 2530,2022-02,Wednesday,6,0.3803,Medium Risk,Monitor
944,35.86,1154,2022-02-09 07:00:00,2736,0,39.33,0.7412,Retail,Customer 1154,48,Address 1154,5544.57,2022-06-03,0,Merchant 2736,Location 2736,2022-02,Wednesday,7,0.3532,Medium Risk,Monitor
945,42.61,1014,2022-02-09 08:00:00,2568,0,58.05,0.6185,Retail,Customer 1014,27,Address 1014,9922.29,2022-01-14,0,Merchant 2568,Location 2568,2022-02,Wednesday,8,0.2503,Low Risk,No action
946,48.23,1473,2022-02-09 09:00:00,2414,1,82.69,0.3023,Other,Customer 1473,26,Address 1473,3026.37,2023-04-18,0,Merchant 2414,Location 2414,2022-02,Wednesday,9,0.5062,Medium Risk,Monitor
947,15.06,1085,2022-02-09 10:00:00,2741,0,59.25,0.8314,Online,Customer 1085,35,Address 1085,6148.87,2022-03-26,0,Merchant 2741,Location 2741,2022-02,Wednesday,10,0.3835,Medium Risk,Monitor
948,60.22,1779,2022-02-09 11:00:00,2826,0,92.96,0.3051,Food,Customer 1779,29,Address 1779,5248.69,2024-02-18,0,Merchant 2826,Location 2826,2022-02,Wednesday,11,0.1812,Low Risk,No action
949,71.17,1971,2022-02-09 12:00:00,2610,0,32.04,0.7591,Travel,Customer 1971,55,Address 1971,7251.7,2024-08-28,0,Merchant 2610,Location 2610,2022-02,Wednesday,12,0.3419,Medium Risk,Monitor
950,79.37,1124,2022-02-09 13:00:00,2312,0,95.27,0.0778,Online,Customer 1124,45,Address 1124,6746.99,2022-05-04,0,Merchant 2312,Location 2312,2022-02,Wednesday,13,0.0749,Low Risk,No action
951,68.37,1568,2022-02-09 14:00:00,2581,0,44.91,0.3715,Other,Customer 1568,31,Address 1568,3281.34,2023-07-22,0,Merchant 2581,Location 2581,2022-02,Wednesday,14,0.2313,Low Risk,No action
952,73.97,1083,2022-02-09 15:00:00,2043,0,80.34,0.9136,Online,Customer 1083,29,Address 1083,3012.91,2022-03-24,0,Merchant 2043,Location 2043,2022-02,Wednesday,15,0.4507,Medium Risk,Monitor
953,61.19,1138,2022-02-09 16:00:00,2626,0,75.35,0.4291,Other,Customer 1138,63,Address 1138,5038.91,2022-05-18,0,Merchant 2626,Location 2626,2022-02,Wednesday,16,0.2354,Low Risk,No action
954,98.3,1942,2022-02-09 17:00:00,2428,0,66.39,0.4688,Other,Customer 1942,51,Address 1942,9839.15,2024-07-30,0,Merchant 2428,Location 2428,2022-02,Wednesday,17,0.1956,Low Risk,No action
955,57.99,1814,2022-02-09 18:00:00,2460,0,27.93,0.4156,Online,Customer 1814,28,Address 1814,6484.65,2024-03-24,0,Merchant 2460,Location 2460,2022-02,Wednesday,18,0.2176,Low Risk,No action
956,22.09,1592,2022-02-09 19:00:00,2541,1,45.14,0.1057,Other,Customer 1592,29,Address 1592,3760.16,2023-08-15,0,Merchant 2541,Location 2541,2022-02,Wednesday,19,0.4173,Medium Risk,Monitor
957,13.13,1345,2022-02-09 20:00:00,2195,0,44.27,0.6031,Online,Customer 1345,52,Address 1345,7264.81,2022-12-11,0,Merchant 2195,Location 2195,2022-02,Wednesday,20,0.2748,Low Risk,No action
958,82.0,1108,2022-02-09 21:00:00,2139,0,54.95,0.4109,Travel,Customer 1108,33,Address 1108,7794.95,2022-04-18,0,Merchant 2139,Location 2139,2022-02,Wednesday,21,0.1965,Low Risk,No action
959,31.81,1037,2022-02-09 22:00:00,2946,0,42.91,0.8927,Travel,Customer 1037,61,Address 1037,9519.48,2022-02-06,0,Merchant 2946,Location 2946,2022-02,Wednesday,22,0.3661,Medium Risk,Monitor
960,18.21,1748,2022-02-09 23:00:00,2799,0,79.82,0.7987,Other,Customer 1748,58,Address 1748,1787.74,2024-01-18,0,Merchant 2799,Location 2799,2022-02,Wednesday,23,0.416,Medium Risk,Monitor
961,79.2,1902,2022-02-10 00:00:00,2592,0,66.71,0.7806,Other,Customer 1902,35,Address 1902,6370.26,2024-06-20,0,Merchant 2592,Location 2592,2022-02,Thursday,0,0.3603,Medium Risk,Monitor
962,10.66,1925,2022-02-10 01:00:00,2439,0,79.43,0.1793,Food,Customer 1925,21,Address 1925,7080.22,2024-07-13,0,Merchant 2439,Location 2439,2022-02,Thursday,1,0.1075,Low Risk,No action
963,39.42,1631,2022-02-10 02:00:00,2344,0,69.98,0.5124,Retail,Customer 1631,57,Address 1631,6453.02,2023-09-23,0,Merchant 2344,Location 2344,2022-02,Thursday,2,0.2548,Low Risk,No action
964,14.57,1367,2022-02-10 03:00:00,2088,0,85.38,0.1848,Food,Customer 1367,19,Address 1367,6381.96,2023-01-02,0,Merchant 2088,Location 2088,2022-02,Thursday,3,0.1188,Low Risk,No action
965,66.38,1578,2022-02-10 04:00:00,2883,0,21.07,0.4479,Travel,Customer 1578,29,Address 1578,4571.54,2023-08-01,0,Merchant 2883,Location 2883,2022-02,Thursday,4,0.249,Low Risk,No action
966,59.03,1701,2022-02-10 05:00:00,2465,0,77.59,0.893,Online,Customer 1701,50,Address 1701,7244.5,2023-12-02,0,Merchant 2465,Location 2465,2022-02,Thursday,5,0.3974,Medium Risk,Monitor
967,29.36,1628,2022-02-10 06:00:00,3000,0,82.85,0.0185,Other,Customer 1628,55,Address 1628,3392.43,2023-09-20,0,Merchant 3000,Location 3000,2022-02,Thursday,6,0.0862,Low Risk,No action
968,38.68,1376,2022-02-10 07:00:00,2373,0,72.93,0.8729,Other,Customer 1376,53,Address 1376,5745.13,2023-01-11,0,Merchant 2373,Location 2373,2022-02,Thursday,7,0.4054,Medium Risk,Monitor
969,70.84,1990,2022-02-10 08:00:00,2906,0,81.37,0.7907,Travel,Customer 1990,63,Address 1990,7417.76,2024-09-16,0,Merchant 2906,Location 2906,2022-02,Thursday,8,0.3516,Medium Risk,Monitor
970,96.11,1951,2022-02-10 09:00:00,2229,0,98.25,0.9434,Online,Customer 1951,18,Address 1951,6303.23,2024-08-08,0,Merchant 2229,Location 2229,2022-02,Thursday,9,0.4244,Medium Risk,Monitor
971,80.56,1511,2022-02-10 10:00:00,2369,0,33.99,0.8952,Other,Customer 1511,29,Address 1511,3104.94,2023-05-26,0,Merchant 2369,Location 2369,2022-02,Thursday,10,0.4443,Medium Risk,Monitor
972,60.98,1044,2022-02-10 11:00:00,2248,0,48.3,0.6371,Retail,Customer 1044,22,Address 1044,5084.27,2022-02-13,0,Merchant 2248,Location 2248,2022-02,Thursday,11,0.3128,Medium Risk,Monitor
973,40.39,1661,2022-02-10 12:00:00,2396,0,14.16,0.3994,Food,Customer 1661,34,Address 1661,4915.43,2023-10-23,0,Merchant 2396,Location 2396,2022-02,Thursday,12,0.2227,Low Risk,No action
974,85.89,1289,2022-02-10 13:00:00,2625,0,39.95,0.9164,Online,Customer 1289,31,Address 1289,9393.91,2022-10-16,0,Merchant 2625,Location 2625,2022-02,Thursday,13,0.3766,Medium Risk,Monitor
975,24.18,1787,2022-02-10 14:00:00,2464,0,97.16,0.1861,Food,Customer 1787,35,Address 1787,6709.76,2024-02-26,0,Merchant 2464,Location 2464,2022-02,Thursday,14,0.1155,Low Risk,No action
976,22.63,1666,2022-02-10 15:00:00,2895,0,40.98,0.3276,Other,Customer 1666,36,Address 1666,9674.06,2023-10-28,0,Merchant 2895,Location 2895,2022-02,Thursday,15,0.1364,Low Risk,No action
977,68.47,1153,2022-02-10 16:00:00,2661,0,15.91,0.6134,Travel,Customer 1153,26,Address 1153,7795.59,2022-06-02,0,Merchant 2661,Location 2661,2022-02,Thursday,16,0.2723,Low Risk,No action
978,41.61,1055,2022-02-10 17:00:00,2983,0,27.02,0.5633,Online,Customer 1055,24,Address 1055,1611.54,2022-02-24,0,Merchant 2983,Location 2983,2022-02,Thursday,17,0.3224,Medium Risk,Monitor
979,52.34,1020,2022-02-10 18:00:00,2910,0,79.72,0.0392,Other,Customer 1020,55,Address 1020,3552.86,2022-01-20,0,Merchant 2910,Location 2910,2022-02,Thursday,18,0.0934,Low Risk,No action
980,59.31,1421,2022-02-10 19:00:00,2666,0,36.02,0.5073,Travel,Customer 1421,41,Address 1421,6341.74,2023-02-25,0,Merchant 2666,Location 2666,2022-02,Thursday,19,0.2529,Low Risk,No action
981,50.19,1030,2022-02-10 20:00:00,2747,0,44.55,0.7225,Travel,Customer 1030,54,Address 1030,3767.56,2022-01-30,0,Merchant 2747,Location 2747,2022-02,Thursday,20,0.3648,Medium Risk,Monitor
982,15.88,1777,2022-02-10 21:00:00,2408,0,34.06,0.9103,Food,Customer 1777,54,Address 1777,7409.5,2024-02-16,0,Merchant 2408,Location 2408,2022-02,Thursday,21,0.399,Medium Risk,Monitor
983,93.21,1501,2022-02-10 22:00:00,2611,0,53.55,0.3496,Retail,Customer 1501,48,Address 1501,2342.87,2023-05-16,0,Merchant 2611,Location 2611,2022-02,Thursday,22,0.2327,Low Risk,No action
984,49.45,1884,2022-02-10 23:00:00,2593,0,34.49,0.1694,Online,Customer 1884,55,Address 1884,6010.65,2024-06-02,0,Merchant 2593,Location 2593,2022-02,Thursday,23,0.1156,Low Risk,No action
985,87.01,1796,2022-02-11 00:00:00,2010,0,99.52,0.859,Online,Customer 1796,33,Address 1796,5588.05,2024-03-06,0,Merchant 2010,Location 2010,2022-02,Friday,0,0.402,Medium Risk,Monitor
986,29.33,1706,2022-02-11 01:00:00,2036,0,89.97,0.2856,Other,Customer 1706,45,Address 1706,1678.51,2023-12-07,0,Merchant 2036,Location 2036,2022-02,Friday,1,0.2125,Low Risk,No action
987,90.01,1238,2022-02-11 02:00:00,2373,0,40.35,0.2811,Food,Customer 1238,38,Address 1238,8228.9,2022-08-26,0,Merchant 2373,Location 2373,2022-02,Friday,2,0.1354,Low Risk,No action
988,86.32,1937,2022-02-11 03:00:00,2395,0,41.87,0.7347,Travel,Customer 1937,27,Address 1937,5741.22,2024-07-25,0,Merchant 2395,Location 2395,2022-02,Friday,3,0.3484,Medium Risk,Monitor
989,20.44,1312,2022-02-11 04:00:00,2284,0,17.85,0.0295,Food,Customer 1312,26,Address 1312,6018.44,2022-11-08,0,Merchant 2284,Location 2284,2022-02,Friday,4,0.0627,Low Risk,No action
990,64.6,1595,2022-02-11 05:00:00,2587,0,49.13,0.8801,Travel,Customer 1595,53,Address 1595,1150.3,2023-08-18,0,Merchant 2587,Location 2587,2022-02,Friday,5,0.4564,Medium Risk,Monitor
991,37.55,1060,2022-02-11 06:00:00,2947,0,27.29,0.6457,Retail,Customer 1060,38,Address 1060,9121.23,2022-03-01,0,Merchant 2947,Location 2947,2022-02,Friday,6,0.2692,Low Risk,No action
992,41.35,1666,2022-02-11 07:00:00,2306,0,49.41,0.5904,Travel,Customer 1666,36,Address 1666,9674.06,2023-10-28,0,Merchant 2306,Location 2306,2022-02,Friday,7,0.2404,Low Risk,No action
993,31.15,1695,2022-02-11 08:00:00,2791,0,20.88,0.2937,Food,Customer 1695,35,Address 1695,8553.04,2023-11-26,0,Merchant 2791,Location 2791,2022-02,Friday,8,0.1387,Low Risk,No action
994,95.96,1123,2022-02-11 09:00:00,2906,0,99.48,0.5085,Food,Customer 1123,34,Address 1123,7347.09,2022-05-03,0,Merchant 2906,Location 2906,2022-02,Friday,9,0.2398,Low Risk,No action
995,69.01,1825,2022-02-11 10:00:00,2327,0,42.29,0.728,Online,Customer 1825,54,Address 1825,4886.01,2024-04-04,0,Merchant 2327,Location 2327,2022-02,Friday,10,0.3525,Medium Risk,Monitor
996,19.88,1411,2022-02-11 11:00:00,2150,0,89.46,0.2668,Food,Customer 1411,19,Address 1411,1290.32,2023-02-15,0,Merchant 2150,Location 2150,2022-02,Friday,11,0.2067,Low Risk,No action
997,96.3,1566,2022-02-11 12:00:00,2888,0,47.96,0.5125,Retail,Customer 1566,39,Address 1566,7067.83,2023-07-20,0,Merchant 2888,Location 2888,2022-02,Friday,12,0.2475,Low Risk,No action
